joint_value_FR_Thigh,accel_x,accel_y,accel_z,foot_force,"Label (stand : 1, Sit : 0)"
-1.324586798,0.197522,-0.023942,9.53491,29,0
-1.346069399,0.197522,-0.023942,9.53491,29,0
-1.306687842,0.213084,-0.0299275,9.60913,29,0
-1.318184439,0.213084,-0.0299275,9.60913,29,0
-1.335880321,0.213084,-0.0299275,9.60913,29,0
-1.368062876,0.211887,-0.00837971,9.54808,29,0
-1.302517074,0.211887,-0.00837971,9.54808,29,0
-1.335825289,0.197522,0.071826,9.56962,29,0
-1.394741279,0.197522,0.071826,9.56962,29,0
-1.383732004,0.197522,0.071826,9.56962,29,0
-1.389006838,0.225055,0.059855,9.55526,29,0
-1.333840305,0.225055,0.059855,9.55526,29,0
-1.355646327,0.28491,0.0311246,9.59955,29,0
-1.389823792,0.28491,0.0311246,9.59955,29,0
-1.340494458,0.28491,0.0311246,9.59955,29,0
-1.355384688,0.265756,0.0694318,9.55526,29,0
-1.389701119,0.265756,0.0694318,9.55526,29,0
-1.325107207,0.333991,0.0323217,9.56364,29,0
-1.31243122,0.333991,0.0323217,9.56364,29,0
-1.331389117,0.333991,0.0323217,9.56364,29,0
-1.321214194,0.320823,0.0658405,9.59476,29,0
-1.381055414,0.320823,0.0658405,9.59476,29,0
-1.339346464,0.387861,0.0622492,9.5816,29,0
-1.323035428,0.387861,0.0622492,9.5816,29,0
-1.384762223,0.387861,0.0622492,9.5816,29,0
-1.371749908,0.380678,0.0275333,9.51815,29,0
-1.376100426,0.380678,0.0275333,9.51815,29,0
-1.310146196,0.344765,0.0430956,9.63786,29,0
-1.300636043,0.344765,0.0430956,9.63786,29,0
-1.300466254,0.344765,0.0430956,9.63786,29,0
-1.344240624,0.339977,-0.0035913,9.54089,29,0
-1.301465641,0.339977,-0.0035913,9.54089,29,0
-1.341622063,0.320823,-0.0407014,9.60913,29,0
-1.365981873,0.320823,-0.0407014,9.60913,29,0
-1.373297622,0.320823,-0.0407014,9.60913,29,0
-1.329094521,0.296881,-0.0167594,9.59955,29,0
-1.313733361,0.296881,-0.0167594,9.59955,29,0
-1.365882971,0.296881,-0.0167594,9.59955,29,0
-1.395321484,0.308852,-0.0215478,9.58279,29,0
-1.32197165,0.308852,-0.0215478,9.58279,29,0
-1.335352775,0.250194,0.0047884,9.56124,29,0
-1.320097112,0.250194,0.0047884,9.56124,29,0
-1.313597008,0.245406,-0.0311246,9.56723,29,0
-1.355401744,0.245406,-0.0311246,9.56723,29,0
-1.330315833,0.245406,-0.0311246,9.56723,29,0
-1.337303643,0.221464,-0.0251391,9.58998,29,0
-1.332098577,0.221464,-0.0251391,9.58998,29,0
-1.355190495,0.240617,-0.0466869,9.56364,29,0
-1.359489934,0.240617,-0.0466869,9.56364,29,0
-1.362637796,0.240617,-0.0466869,9.56364,29,0
-1.362767464,0.204704,0.0383072,9.58638,29,0
-1.320981002,0.204704,0.0383072,9.58638,29,0
-1.352203748,0.204704,0.0383072,9.58638,29,0
-1.388164355,0.199916,0.0694318,9.57202,29,0
-1.319296762,0.199916,0.0694318,9.57202,29,0
-1.308017007,0.233435,0.0526724,9.58638,29,0
-1.324014382,0.233435,0.0526724,9.58638,29,0
-1.366389129,0.233435,0.0526724,9.58638,29,0
-1.332717164,0.246603,0.0550666,9.6211,29,0
-1.349848293,0.246603,0.0550666,9.6211,29,0
-1.340194879,0.312443,0.0658405,9.56124,29,0
-1.384716701,0.312443,0.0658405,9.56124,29,0
-1.336541128,0.312443,0.0658405,9.56124,29,0
-1.383200077,0.295684,0.0622492,9.56962,29,0
-1.337358071,0.295684,0.0622492,9.56962,29,0
-1.371704061,0.301669,0.0826,9.5804,29,0
-1.343359989,0.301669,0.0826,9.5804,29,0
-1.357737177,0.301669,0.0826,9.5804,29,0
-1.348290966,0.369904,0.0514753,9.54808,29,0
-1.352366504,0.369904,0.0514753,9.54808,29,0
-1.396679387,0.356736,0.0706289,9.6211,29,0
-1.386375331,0.356736,0.0706289,9.6211,29,0
-1.319098767,0.356736,0.0706289,9.6211,29,0
-1.391087443,0.389058,0.059855,9.57441,29,0
-1.326447238,0.389058,0.059855,9.57441,29,0
-1.32771693,0.336385,0.0131681,9.61751,29,0
-1.338690906,0.336385,0.0131681,9.61751,29,0
-1.353697392,0.336385,0.0131681,9.61751,29,0
-1.357740306,0.348356,-0.0035913,9.50378,29,0
-1.378642278,0.348356,-0.0035913,9.50378,29,0
-1.38547299,0.331597,-0.00718261,9.60673,29,0
-1.301586494,0.331597,-0.00718261,9.60673,29,0
-1.398782463,0.331597,-0.00718261,9.60673,29,0
-1.376910364,0.295684,-0.0287304,9.50498,29,0
-1.37578858,0.295684,-0.0287304,9.50498,29,0
-1.372338329,0.289698,-0.0263362,9.57681,29,0
-1.334779698,0.289698,-0.0263362,9.57681,29,0
-1.310905731,0.289698,-0.0263362,9.57681,29,0
-1.322397553,0.25618,-0.0251391,9.52054,29,0
-1.308095268,0.25618,-0.0251391,9.52054,29,0
-1.317137062,0.209493,-0.0347159,9.57082,29,0
-1.312821956,0.209493,-0.0347159,9.57082,29,0
-1.3585415,0.209493,-0.0347159,9.57082,29,0
-1.330587523,0.189142,-0.0395043,9.58279,29,0
-1.350528015,0.189142,-0.0395043,9.58279,29,0
-1.359895193,0.266953,0.0407014,9.54927,29,0
-1.361869691,0.266953,0.0407014,9.54927,29,0
-1.360022267,0.266953,0.0407014,9.54927,29,0
-1.356155328,0.271742,0.0383072,9.5373,29,0
-1.397656933,0.271742,0.0383072,9.5373,29,0
-1.347008838,0.262165,0.0610521,9.48463,29,0
-1.373190612,0.262165,0.0610521,9.48463,29,0
-1.36780004,0.262165,0.0610521,9.48463,29,0
-1.328628998,0.353145,0.047884,9.42238,29,0
-1.36219046,0.353145,0.047884,9.42238,29,0
-1.344253403,0.417788,0.0407014,9.47505,29,0
-1.324789659,0.417788,0.0407014,9.47505,29,0
-1.359855573,0.417788,0.0407014,9.47505,29,0
-1.301720889,0.503979,0.0502782,9.4954,29,0
-1.364155205,0.503979,0.0502782,9.4954,29,0
-1.358672446,0.567426,0.0646434,9.55167,29,0
-1.395906707,0.567426,0.0646434,9.55167,29,0
-1.386214555,0.567426,0.0646434,9.55167,29,0
-1.301534756,0.628478,0.0574608,9.55167,29,0
-1.339354793,0.628478,0.0574608,9.55167,28,0
-1.304874734,0.628478,0.0574608,9.55167,28,0
-1.366556579,0.654814,0.0502782,9.55167,28,0
-1.364486992,0.654814,0.0502782,9.55167,28,0
-1.377303235,0.717063,0.0227449,9.60554,28,0
-1.323689657,0.717063,0.0227449,9.60554,28,0
-1.310137177,0.7434,-0.0251391,9.61511,28,0
-1.33232509,0.7434,-0.0251391,9.61511,28,0
-1.355285623,0.7434,-0.0251391,9.61511,28,0
-1.335681568,0.791284,-0.0502782,9.54209,28,0
-1.399073116,0.791284,-0.0502782,9.54209,28,0
-1.327913723,0.812831,-0.047884,9.48942,28,0
-1.305796047,0.812831,-0.047884,9.48942,28,0
-1.350737328,0.812831,-0.047884,9.48942,28,0
-1.372828621,0.842759,-0.0849942,9.44393,28,0
-1.329538337,0.842759,-0.0849942,9.44393,28,0
-1.399924936,0.842759,-0.0849942,9.44393,28,0
-1.378673662,0.849942,-0.0897826,9.43076,27,0
-1.392132819,0.849942,-0.0897826,9.43076,27,0
-1.381975546,0.888249,-0.0454898,9.47745,27,0
-1.305372855,0.888249,-0.0454898,9.47745,27,0
-1.31746595,0.866701,-0.0418985,9.4954,27,0
-1.320409312,0.866701,-0.0418985,9.4954,27,0
-1.393123023,0.849942,-0.0514753,9.56484,27,0
-1.307012076,0.849942,-0.0514753,9.56484,27,0
-1.325048753,0.849942,-0.0514753,9.56484,27,0
-1.323165095,0.849942,-0.0514753,9.56484,27,0
-1.390871296,0.897826,-0.0227449,9.39964,27,0
-1.391750277,0.897826,-0.0227449,9.39964,27,0
-1.312390009,0.944513,-0.00837971,9.3302,27,0
-1.392031064,0.944513,-0.00837971,9.3302,27,0
-1.331218314,0.944513,-0.00837971,9.3302,26,0
-1.353488581,0.956484,0.0251391,9.10275,26,0
-1.390994501,0.956484,0.0251391,9.10275,26,0
-1.383995253,0.94571,-0.0490811,9.11592,26,0
-1.393470994,0.94571,-0.0490811,9.11592,26,0
-1.364473476,0.94571,-0.0490811,9.11592,26,0
-1.357760288,0.957681,-0.0167594,9.06564,26,0
-1.373064519,0.957681,-0.0167594,9.06564,26,0
-1.307448031,0.968455,0.0023942,9.05008,26,0
-1.38771575,0.968455,0.0023942,9.05008,26,0
-1.346990621,0.968455,0.0023942,9.05008,26,0
-1.396692969,0.990002,-0.0299275,9.06445,26,0
-1.383042875,0.990002,-0.0299275,9.06445,26,0
-1.318685294,0.990002,-0.0299275,9.06445,26,0
-1.300133528,1.04028,0.0526724,9.01417,25,0
-1.375901298,1.04028,0.0526724,9.01417,25,0
-1.332253304,0.993594,0.035913,8.94593,25,0
-1.319188706,0.993594,0.035913,8.94593,25,0
-1.351144868,0.981623,-0.0562637,8.76398,25,0
-1.376035298,0.981623,-0.0562637,8.76398,25,0
-1.362225539,0.981623,-0.0562637,8.76398,25,0
-1.39393463,0.980426,-0.0921768,8.72926,25,0
-1.384121438,0.980426,-0.0921768,8.72926,25,0
-1.309189332,0.94571,-0.0670376,8.64187,25,0
-1.370781426,0.94571,-0.0670376,8.64187,25,0
-1.365694069,0.94571,-0.0670376,8.64187,25,0
-1.324400403,0.890643,-0.071826,8.62751,25,0
-1.346491734,0.890643,-0.071826,8.62751,25,0
-1.345542636,0.790087,-0.0047884,8.59638,25,0
-1.334105984,0.790087,-0.0047884,8.59638,25,0
-1.336581667,0.790087,-0.0047884,8.59638,25,0
-1.394964008,0.711078,-0.0933739,8.6311,26,0
-1.339421529,0.711078,-0.0933739,8.6311,26,0
-1.337462991,0.617704,-0.0023942,8.6694,26,0
-1.349607872,0.617704,-0.0023942,8.6694,26,0
-1.332019791,0.617704,-0.0023942,8.6694,26,0
-1.355801585,0.616507,-0.0646434,8.84658,26,0
-1.34354758,0.616507,-0.0646434,8.84658,26,0
-1.302248673,0.492008,-0.142455,8.87291,26,0
-1.307653966,0.492008,-0.142455,8.87291,27,0
-1.35363909,0.492008,-0.142455,8.87291,27,0
-1.393391897,0.411803,-0.160412,9.05367,27,0
-1.326343967,0.411803,-0.160412,9.05367,28,0
-1.362111252,0.355539,-0.0155623,9.10754,28,0
-1.333274893,0.355539,-0.0155623,9.10754,28,0
-1.389012739,0.355539,-0.0155623,9.10754,28,0
-1.369674438,0.302867,0.140061,9.29429,28,0
-1.30873003,0.302867,0.140061,9.29429,28,0
-1.379881039,0.264559,0.167594,9.36013,28,0
-1.3601749,0.264559,0.167594,9.36013,29,0
-1.372324449,0.264559,0.167594,9.36013,29,0
-1.355039569,0.311246,0.140061,9.44991,29,0
-1.312133135,0.311246,0.140061,9.44991,29,0
-1.356904236,0.282516,0.0035913,9.49899,29,0
-1.396502836,0.282516,0.0035913,9.49899,29,0
-1.368515455,0.282516,0.0035913,9.49899,29,0
-1.320753759,0.272939,0.0023942,9.52533,29,0
-1.327042519,0.272939,0.0023942,9.52533,29,0
-1.31706926,0.225055,0.0035913,9.43675,29,0
-1.397021273,0.225055,0.0035913,9.43675,29,0
-1.348803361,0.225055,0.0035913,9.43675,29,0
-1.32339226,0.234632,0.166397,9.47146,29,0
-1.376425142,0.234632,0.166397,9.47146,29,0
-1.390049959,0.259771,0.159214,9.4164,29,0
-1.362918244,0.259771,0.159214,9.4164,29,0
-1.374048958,0.259771,0.159214,9.4164,29,0
-1.364399151,0.203507,0.120907,9.30746,29,0
-1.313157173,0.203507,0.120907,9.30746,29,0
-1.301521494,0.155623,0.0442927,9.21409,29,0
-1.389129293,0.155623,0.0442927,9.21409,29,0
-1.329285641,0.155623,0.0442927,9.21409,29,0
-1.364399874,0.152032,0.0574608,9.2476,29,0
-1.384245881,0.152032,0.0574608,9.2476,29,0
-1.312173421,0.177171,0.094571,9.39964,29,0
-1.371453658,0.177171,0.094571,9.39964,29,0
-1.353609647,0.177171,0.094571,9.39964,29,0
-1.32874282,0.140061,0.0311246,9.29549,29,0
-1.330045589,0.140061,0.0311246,9.29549,29,0
-1.334031741,0.0574608,-0.0143652,9.31464,29,0
-1.363753514,0.0574608,-0.0143652,9.31464,29,0
-1.347695656,0.0574608,-0.0143652,9.31464,30,0
-1.300296275,0.0191536,-0.047884,9.21169,30,0
-1.357392174,0.0191536,-0.047884,9.21169,30,0
-1.387318369,0.00957681,-0.0610521,9.23922,30,0
-1.323703445,0.00957681,-0.0610521,9.23922,30,0
-1.318170373,0.00957681,-0.0610521,9.23922,30,0
-1.384457922,0.0502782,-0.161609,9.35295,30,0
-1.324379387,0.0502782,-0.161609,9.35295,30,0
-1.391099712,0.0502782,-0.161609,9.35295,30,0
-1.359545499,0.00718261,-0.184354,9.32901,30,0
-1.366636242,0.00718261,-0.184354,9.32901,30,0
-1.363299244,-0.0454898,-0.0167594,9.38647,30,0
-1.373526725,-0.0454898,-0.0167594,9.38647,30,0
-1.375798404,-0.0454898,-0.0167594,9.38647,30,0
-1.392062317,-0.113725,0.138864,9.27633,30,0
-1.308761443,-0.113725,0.138864,9.27633,30,0
-1.351542718,-0.0885855,0.148441,9.28112,30,0
-1.357181046,-0.0885855,0.148441,9.28112,30,0
-1.390695858,-0.0885855,0.148441,9.28112,30,0
-1.369803851,-0.0466869,0.0802058,9.24282,30,0
-1.313210096,-0.0466869,0.0802058,9.24282,30,0
-1.384499092,-0.0969652,0.0311246,9.25119,30,0
-1.389030637,-0.0969652,0.0311246,9.25119,30,0
-1.389200925,-0.0969652,0.0311246,9.25119,30,0
-1.387429645,-0.0670376,-0.0586579,9.32422,30,0
-1.33298573,-0.0670376,-0.0586579,9.32422,30,0
-1.349902487,-0.0418985,-0.0634463,9.35295,30,0
-1.397105159,-0.0418985,-0.0634463,9.35295,30,0
-1.332506236,-0.0418985,-0.0634463,9.35295,30,0
-1.392860808,-0.101754,-0.0263362,9.49899,30,0
-1.349221973,-0.101754,-0.0263362,9.49899,30,0
-1.371915547,-0.0778116,0.0323217,9.52174,30,0
-1.308768152,-0.0778116,0.0323217,9.52174,31,0
-1.374607462,-0.0778116,0.0323217,9.52174,31,0
-1.32070204,-0.0849942,0.125696,9.58638,31,0
-1.393638259,-0.0849942,0.125696,9.58638,31,0
-1.36025953,-0.0849942,0.125696,9.58638,31,0
-1.350558808,-0.094571,0.12809,9.58279,31,0
-1.357461301,-0.094571,0.12809,9.58279,31,0
-1.399431825,-0.0981623,0.011971,9.52653,31,0
-1.339894968,-0.0981623,0.011971,9.52653,31,0
-1.35139812,-0.161609,-0.0634463,9.65462,31,0
-1.311237968,-0.161609,-0.0634463,9.65462,31,0
-1.334130265,-0.161609,-0.0634463,9.65462,31,0
-1.357345029,-0.114922,-0.168791,9.48583,31,0
-1.357333271,-0.114922,-0.168791,9.48583,31,0
-1.314273148,-0.148441,0.0275333,9.51216,31,0
-1.392897668,-0.148441,0.0275333,9.51216,31,0
-1.397552428,-0.148441,0.0275333,9.51216,31,0
-1.322678885,-0.196325,0.217872,9.46667,31,0
-1.316190217,-0.196325,0.217872,9.46667,31,0
-1.335575988,-0.213084,0.172383,9.34936,31,0
-1.355293796,-0.213084,0.172383,9.34936,31,0
-1.371136507,-0.213084,0.172383,9.34936,31,0
-1.394808853,-0.181959,0.0730232,9.19613,31,0
-1.369739308,-0.181959,0.0730232,9.19613,31,0
-1.389937133,-0.183156,-0.0442927,9.17817,31,0
-1.382965394,-0.183156,-0.0442927,9.17817,31,0
-1.321135441,-0.223858,-0.0383072,9.30866,31,0
-1.318208906,-0.223858,-0.0383072,9.30866,31,0
-1.324072462,-0.223858,-0.0383072,9.30866,31,0
-1.301882543,-0.2478,-0.0873884,9.49301,31,0
-1.346787919,-0.2478,-0.0873884,9.49301,31,0
-1.389227559,-0.2478,-0.0873884,9.49301,31,0
-1.353964558,-0.189142,-0.0179565,9.65103,31,0
-1.345367529,-0.189142,-0.0179565,9.65103,31,0
-1.380205039,-0.189142,-0.0179565,9.65103,31,0
-1.323357364,-0.100556,0.214281,9.36731,32,0
-1.387721222,-0.100556,0.214281,9.36731,32,0
-1.346566156,-0.114922,0.365116,9.20331,32,0
-1.350166631,-0.114922,0.365116,9.20331,32,0
-1.38822743,-0.21069,0.221464,9.01656,32,0
-1.314763426,-0.21069,0.221464,9.01656,32,0
-1.360505677,-0.21069,0.221464,9.01656,31,0
-1.380679825,-0.160412,0.0275333,9.19254,31,0
-1.353973699,-0.160412,0.0275333,9.19254,31,0
-1.394677348,-0.134075,-0.0131681,9.13388,31,0
-1.317297405,-0.134075,-0.0131681,9.13388,32,0
-1.359404737,-0.134075,-0.0131681,9.13388,32,0
-1.358913605,-0.144849,0.108936,9.4152,32,0
-1.366371082,-0.144849,0.108936,9.4152,32,0
-1.340682713,-0.102951,0.166397,9.52294,32,0
-1.361378788,-0.102951,0.166397,9.52294,32,0
-1.312080416,-0.102951,0.166397,9.52294,32,0
-1.361952622,-0.0837971,0.197522,9.50139,32,0
-1.386431826,-0.0837971,0.197522,9.50139,32,0
-1.315511941,-0.104148,0.227449,9.48702,32,0
-1.35970634,-0.104148,0.227449,9.48702,32,0
-1.307612017,-0.104148,0.227449,9.48702,32,0
-1.343132209,-0.164003,0.107739,9.52773,32,0
-1.301870997,-0.164003,0.107739,9.52773,32,0
-1.310590354,-0.118513,0.00837971,9.52294,31,0
-1.310458829,-0.118513,0.00837971,9.52294,31,0
-1.360210964,-0.118513,0.00837971,9.52294,31,0
-1.322555322,-0.135272,0.0802058,9.46548,32,0
-1.338760831,-0.135272,0.0802058,9.46548,32,0
-1.359530632,-0.135272,0.0802058,9.46548,32,0
-1.318354577,-0.203507,0.180762,9.62349,32,0
-1.372594524,-0.203507,0.180762,9.62349,32,0
-1.391271872,-0.183156,0.244209,9.46189,32,0
-1.398421268,-0.183156,0.244209,9.46189,32,0
-1.345920666,-0.183156,0.244209,9.46189,32,0
-1.380095434,-0.169988,0.102951,9.22366,32,0
-1.361748374,-0.169988,0.102951,9.22366,32,0
-1.312019954,-0.184354,0.047884,9.18416,32,0
-1.352201325,-0.184354,0.047884,9.18416,32,0
-1.389628156,-0.184354,0.047884,9.18416,32,0
-1.343323373,-0.216675,0.0227449,9.33499,32,0
-1.316941011,-0.216675,0.0227449,9.33499,31,0
-1.306797114,-0.1652,0.0490811,9.4571,31,0
-1.35514755,-0.1652,0.0490811,9.4571,31,0
-1.356129377,-0.1652,0.0490811,9.4571,31,0
-1.314372319,-0.0933739,0.106542,9.55765,32,0
-1.324773927,-0.0933739,0.106542,9.55765,32,0
-1.32900852,-0.0646434,0.290895,9.39604,32,0
-1.350810005,-0.0646434,0.290895,9.39604,31,0
-1.32579838,-0.0646434,0.290895,9.39604,31,0
-1.397358208,-0.0275333,0.380678,9.18416,31,0
-1.359863349,-0.0275333,0.380678,9.18416,31,0
-1.330330355,-0.0335188,0.147243,9.09438,31,0
-1.398814316,-0.0335188,0.147243,9.09438,31,0
-1.302884308,-0.0335188,0.147243,9.09438,31,0
-1.311802521,-0.0347159,0.135272,9.0441,31,0
-1.39939751,-0.0347159,0.135272,9.0441,31,0
-1.306813219,-0.0586579,0.144849,9.31464,31,0
-1.385089046,-0.0586579,0.144849,9.31464,31,0
-1.321654238,-0.0586579,0.144849,9.31464,31,0
-1.369133383,-0.035913,0.142455,9.46308,31,0
-1.327621842,-0.035913,0.142455,9.46308,31,0
-1.363208557,-0.035913,0.142455,9.46308,31,0
-1.368715276,-0.0179565,0.174777,9.4966,31,0
-1.315200262,-0.0179565,0.174777,9.4966,31,0
-1.380155598,-0.0167594,0.144849,9.49062,31,0
-1.365480242,-0.0167594,0.144849,9.49062,31,0
-1.303538771,-0.0562637,0.23942,9.48583,31,0
-1.315161766,-0.0562637,0.23942,9.48583,31,0
-1.398831941,-0.0562637,0.23942,9.48583,31,0
-1.317284488,-0.106542,0.132878,9.57561,31,0
-1.375854345,-0.106542,0.132878,9.57561,31,0
-1.337058209,-0.0550666,0.0323217,9.7863,31,0
-1.393706809,-0.0550666,0.0323217,9.7863,31,0
-1.382536269,-0.0550666,0.0323217,9.7863,31,0
-1.362926131,-0.011971,0.131681,9.76355,31,0
-1.348946983,-0.011971,0.131681,9.76355,30,0
-1.393443284,-0.0263362,-0.0023942,9.58279,30,0
-1.351899242,-0.0263362,-0.0023942,9.58279,30,0
-1.312502076,-0.0263362,-0.0023942,9.58279,30,0
-1.392434812,-0.0814029,-0.0011971,9.31943,30,0
-1.332569294,-0.0814029,-0.0011971,9.31943,30,0
-1.359716845,-0.0203507,-0.0275333,9.28112,30,0
-1.303737022,-0.0203507,-0.0275333,9.28112,30,0
-1.321031218,-0.0203507,-0.0275333,9.28112,30,0
-1.375172003,-0.0203507,-0.0275333,9.28112,30,0
-1.314616847,-0.0107739,-0.0059855,9.43435,30,0
-1.395322172,0,0.0885855,9.52773,30,0
-1.364073967,0,0.0885855,9.52773,30,0
-1.321054026,0,0.0885855,9.52773,30,0
-1.312721812,0.0155623,0.31364,9.40562,30,0
-1.340422709,0.0155623,0.31364,9.40562,30,0
-1.382056241,0.0155623,0.31364,9.40562,30,0
-1.301006098,0.0454898,0.427365,9.30746,30,0
-1.385513122,0.0454898,0.427365,9.30746,30,0
-1.323228719,0.0383072,0.300472,9.33619,30,0
-1.313836558,0.0383072,0.300472,9.33619,30,0
-1.391652216,0.0885855,0.168791,9.27394,30,0
-1.379322062,0.0885855,0.168791,9.27394,30,0
-1.370815848,0.0885855,0.168791,9.27394,30,0
-1.326017931,0.118513,0.204704,9.5385,30,0
-1.306069059,0.118513,0.204704,9.5385,30,0
-1.326037566,0.0957681,0.305261,9.78989,30,0
-1.328703867,0.0957681,0.305261,9.78989,30,0
-1.338161391,0.0957681,0.305261,9.78989,29,0
-1.302123445,0.160412,0.265756,9.88207,29,0
-1.303949285,0.160412,0.265756,9.88207,29,0
-1.374634041,0.160412,0.265756,9.88207,29,0
-1.329174712,0.209493,0.137667,9.8689,29,0
-1.396224564,0.209493,0.137667,9.8689,29,0
-1.391893796,0.192733,0.21069,9.84256,29,0
-1.330191563,0.192733,0.21069,9.84256,30,0
-1.385689855,0.186748,0.229843,9.74201,30,0
-1.316350672,0.186748,0.229843,9.74201,30,0
-1.355650266,0.186748,0.229843,9.74201,29,0
-1.38260221,0.21069,0.102951,9.64504,29,0
-1.388025161,0.21069,0.102951,9.64504,29,0
-1.386101811,0.21069,0.102951,9.64504,29,0
-1.382621627,0.204704,0.0981623,9.70969,28,0
-1.389423477,0.204704,0.0981623,9.70969,28,0
-1.342376667,0.201113,-0.059855,9.53251,28,0
-1.349473256,0.201113,-0.059855,9.53251,28,0
-1.323001626,0.201113,-0.059855,9.53251,28,0
-1.366237061,0.177171,-0.107739,9.35055,28,0
-1.338163572,0.177171,-0.107739,9.35055,28,0
-1.300497422,0.158017,-0.0754174,9.36372,28,0
-1.33056662,0.158017,-0.0754174,9.36372,28,0
-1.371149775,0.158017,-0.0754174,9.36372,28,0
-1.357197686,0.0969652,0.1652,9.32901,28,0
-1.378528415,0.0969652,0.1652,9.32901,28,0
-1.395832023,0.0969652,0.1652,9.32901,28,0
-1.356022772,0.0873884,0.209493,9.25239,28,0
-1.375360807,0.0873884,0.209493,9.25239,28,0
-1.397353244,0.155623,0.323217,9.26077,28,0
-1.305691939,0.155623,0.323217,9.26077,28,0
-1.375861781,0.155623,0.323217,9.26077,28,0
-1.321138222,0.220267,0.324414,9.30746,28,0
-1.368025987,0.220267,0.324414,9.30746,28,0
-1.382416226,0.235829,0.257377,9.46428,28,0
-1.335713938,0.235829,0.257377,9.46428,28,0
-1.390437632,0.228646,0.197522,9.53491,28,0
-1.382383897,0.228646,0.197522,9.53491,28,0
-1.330865167,0.228646,0.197522,9.53491,28,0
-1.370584417,0.228646,0.197522,9.53491,28,0
-1.352661201,0.221464,0.147243,9.49181,28,0
-1.306487005,0.221464,0.147243,9.49181,28,0
-1.324446306,0.203507,0.186748,9.45351,28,0
-1.350296402,0.203507,0.186748,9.45351,28,0
-1.334106095,0.23942,0.317232,9.62589,28,0
-1.365117345,0.23942,0.317232,9.62589,28,0
-1.392531992,0.32202,0.123301,9.73722,27,0
-1.372534372,0.32202,0.123301,9.73722,27,0
-1.337976748,0.32202,0.123301,9.73722,27,0
-1.324768399,0.353145,-0.0658405,9.54568,27,0
-1.356490899,0.353145,-0.0658405,9.54568,27,0
-1.346271641,0.288501,0.0227449,9.50139,27,0
-1.33664196,0.288501,0.0227449,9.50139,27,0
-1.358964496,0.288501,0.0227449,9.50139,28,0
-1.332650122,0.209493,0.229843,9.4978,28,0
-1.389921634,0.209493,0.229843,9.4978,28,0
-1.355495932,0.23104,0.196325,9.4978,27,0
-1.384642652,0.23104,0.196325,9.4978,27,0
-1.388637196,0.23104,0.196325,9.4978,27,0
-1.364710617,0.254982,-0.0263362,9.36253,27,0
-1.323114935,0.254982,-0.0263362,9.36253,26,0
-1.345523838,0.280122,-0.2478,9.44632,26,0
-1.359254483,0.280122,-0.2478,9.44632,26,0
-1.339334379,0.280122,-0.2478,9.44632,26,0
-1.325772422,0.281319,-0.171185,9.54688,26,0
-1.3938079,0.281319,-0.171185,9.54688,26,0
-1.389249536,0.199916,0.0981623,9.25957,26,0
-1.381522945,0.199916,0.0981623,9.25957,26,0
-1.381462303,0.199916,0.0981623,9.25957,26,0
-1.365340959,0.150835,0.158017,9.14824,26,0
-1.31008276,0.150835,0.158017,9.14824,26,0
-1.302302157,0.110133,0.205901,9.03572,26,0
-1.366964185,0.110133,0.205901,9.03572,26,0
-1.304684227,0.110133,0.205901,9.03572,26,0
-1.39847124,0.160412,0.112527,9.11712,26,0
-1.379218816,0.160412,0.112527,9.11712,26,0
-1.396911033,0.253785,0.181959,9.16381,26,0
-1.360917713,0.253785,0.181959,9.16381,26,0
-1.381016118,0.253785,0.181959,9.16381,26,0
-1.353323309,0.219069,0.0179565,9.21169,26,0
-1.320931822,0.219069,0.0179565,9.21169,26,0
-1.33473054,0.136469,0.147243,9.33978,26,0
-1.370112561,0.136469,0.147243,9.33978,26,0
-1.382978965,0.136469,0.147243,9.33978,26,0
-1.345943517,0.136469,0.169988,9.45111,26,0
-1.300359838,0.136469,0.169988,9.45111,26,0
-1.32423989,0.254982,0.113725,9.45949,26,0
-1.39090189,0.254982,0.113725,9.45949,26,0
-1.354844256,0.254982,0.113725,9.45949,26,0
-1.371443046,0.25618,0.117316,9.58399,26,0
-1.398618023,0.25618,0.117316,9.58399,26,0
-1.320982573,0.223858,0.12809,9.71687,26,0
-1.317542248,0.223858,0.12809,9.71687,26,0
-1.351664472,0.223858,0.12809,9.71687,26,0
-1.301708592,0.246603,-0.023942,9.67976,26,0
-1.348276652,0.246603,-0.023942,9.67976,26,0
-1.301266273,0.20231,0.0371101,9.62469,26,0
-1.356248269,0.20231,0.0371101,9.62469,26,0
-1.32046048,0.20231,0.0371101,9.62469,26,0
-1.312787202,0.116119,0.199916,9.60195,26,0
-1.374225456,0.116119,0.199916,9.60195,26,0
-1.364607661,0.178368,-0.0742203,9.52413,26,0
-1.348234833,0.178368,-0.0742203,9.52413,26,0
-1.397423743,0.178368,-0.0742203,9.52413,26,0
-1.337542169,0.243011,-0.235829,9.38407,26,0
-1.386011992,0.243011,-0.235829,9.38407,25,0
-1.3047319,0.243011,-0.235829,9.38407,25,0
-1.384024544,0.147243,-0.232238,9.65103,25,0
-1.356502785,0.147243,-0.232238,9.65103,25,0
-1.381649869,0.0610521,0.0335188,9.40323,25,0
-1.399721003,0.0610521,0.0335188,9.40323,25,0
-1.399978223,0.0610521,0.0335188,9.40323,25,0
-1.359142111,0.00718261,0.0562637,9.16022,25,0
